item_id,domain,subtopic,topic,difficulty,model_name,backend,question_text,choice_a,choice_b,choice_c,choice_d,correct_choice_label,explanation,rater_id,topic_relevance,semantic_correctness,answer_key_correctness,question_clarity,acceptable,notes
Q083,Database Systems,ER Model,"Database Systems: entity-relationship model (entities, attributes, relationships, cardinality)",easy,,local,What does a relationship in the ER model represent?,A data type,A property of an entity,A connection between entities,A cardinality constraint,C,A relationship represents how entities are connected or associated with each other.,Expert1,,,,,,
Q084,Database Systems,ER Model,"Database Systems: entity-relationship model (entities, attributes, relationships, cardinality)",easy,,local,What does cardinality specify in the ER model?,The data type of an attribute,The number of entities involved in a relationship,The properties of an entity,The structure of the database,B,"Cardinality specifies the number of entities that can participate in a relationship, such as one-to-many.",Expert1,,,,,,
Q085,Database Systems,ER Model,"Database Systems: entity-relationship model (entities, attributes, relationships, cardinality)",easy,,local,Which of the following is a main component of the ER model?,Data types,Entities,Attributes,Relationships,D,"The ER model primarily consists of entities, attributes, and relationships.",Expert1,,,,,,
Q086,Database Systems,Primary/Foreign Keys,"Database Systems: primary keys and foreign keys (constraints, referential integrity)",medium,,local,Which action ensures referential integrity between tables when a record in the parent table is deleted?,Cascade delete on the foreign key,Set foreign key to NULL,Disable primary key constraint,Create a unique index on the foreign key,A,"Cascade delete automatically removes related records in child tables, maintaining referential integrity by preventing orphaned data.",Expert1,,,,,,
Q087,Database Systems,Primary/Foreign Keys,"Database Systems: primary keys and foreign keys (constraints, referential integrity)",medium,,local,What happens if a foreign key value does not exist in the referenced primary key column?,The database automatically creates a new record in the parent table,A constraint violation error is raised,The foreign key value is silently ignored,The primary key column is modified to accept null values,B,"Referential integrity enforces that foreign key values must exist in the referenced primary key, otherwise a constraint violation occurs.",Expert1,,,,,,
Q088,Database Systems,Primary/Foreign Keys,"Database Systems: primary keys and foreign keys (constraints, referential integrity)",medium,,local,Which statement accurately describes a primary key constraint?,It allows duplicate values but not nulls,It allows nulls but not duplicate values,It disallows both nulls and duplicate values,It requires nulls and allows duplicate values,C,"Primary keys must uniquely identify rows and cannot contain null values, ensuring each record is distinct and identifiable.",Expert1,,,,,,
Q089,Database Systems,Primary/Foreign Keys,"Database Systems: primary keys and foreign keys (constraints, referential integrity)",medium,,local,"When designing a database, which scenario would require a foreign key constraint?",Storing employee names in a single table,Linking orders to customers in separate tables,Creating a table with multiple primary keys,Enabling full-text search on a column,B,"Foreign keys enforce relationships between tables, such as ensuring an order references a valid customer.",Expert1,,,,,,
Q090,Database Systems,Primary/Foreign Keys,"Database Systems: primary keys and foreign keys (constraints, referential integrity)",medium,,local,Which option correctly describes the purpose of a foreign key constraint?,To uniquely identify rows in a table,To ensure data consistency between related tables,To speed up data retrieval operations,To restrict column values to a specific range,B,Foreign keys maintain referential integrity by ensuring values in child tables match existing values in parent tables.,Expert1,,,,,,
Q091,Database Systems,Normalization,"Database Systems: normalization (1NF, 2NF, 3NF, functional dependencies, decomposition)",medium,,local,"A relation R(A, B, C) has functional dependencies A → B and A → C. What normal form is R in? ",1NF,2NF,3NF,BCNF,C,"The relation is in 3NF because all non-prime attributes (B, C) are functionally dependent on the primary key (A), and there are no transitive dependencies.",Expert1,,,,,,
Q092,Database Systems,Normalization,"Database Systems: normalization (1NF, 2NF, 3NF, functional dependencies, decomposition)",medium,,local,"Which decomposition of a relation R(A, B, C) with functional dependencies A → B and B → C would preserve dependencies and be lossless? ","R1(A, B), R2(B, C)","R1(A, C), R2(B, C)","R1(A, B), R2(A, C)","R1(A, C), R2(B, C)",A,"The decomposition R1(A, B), R2(B, C) is lossless and preserves dependencies because the join of R1 and R2 reconstructs R, and all dependencies are maintained.",Expert1,,,,,,
Q093,Database Systems,Normalization,"Database Systems: normalization (1NF, 2NF, 3NF, functional dependencies, decomposition)",medium,,local,A relation has a functional dependency where a non-prime attribute is functionally dependent on a prime attribute. Which normal form is this relation guaranteed to satisfy? ,1NF,2NF,3NF,BCNF,C,"3NF allows non-prime attributes to depend on prime attributes as long as the dependency is on a superkey, which is satisfied here.",Expert1,,,,,,
Q094,Database Systems,Normalization,"Database Systems: normalization (1NF, 2NF, 3NF, functional dependencies, decomposition)",medium,,local,Which of the following is a valid reason to decompose a relation into 3NF? ,To eliminate partial dependencies,To eliminate transitive dependencies,To ensure all attributes are prime attributes,To enforce entity integrity,B,"Decomposing into 3NF eliminates transitive dependencies, ensuring that non-prime attributes are functionally dependent only on superkeys.",Expert1,,,,,,
Q095,Database Systems,Normalization,"Database Systems: normalization (1NF, 2NF, 3NF, functional dependencies, decomposition)",medium,,local,"A relation R(A, B, C) has a primary key A and a functional dependency B → C. What is the highest normal form this relation satisfies? ",1NF,2NF,3NF,BCNF,D,"The relation is in BCNF because every functional dependency (B → C) has B as a superkey, satisfying BCNF's requirement that all determinants are superkeys.",Expert1,,,,,,
Q096,Database Systems,SQL Queries,"Database Systems: SQL queries (SELECT, WHERE, INSERT, UPDATE, DELETE, aggregate functions)",medium,,local,Which SQL query correctly calculates the average salary per department using aggregate functions?,"SELECT department, AVG(salary) FROM employees GROUP BY department","SELECT department, AVG(salary) FROM employees ORDER BY department","SELECT department, AVG(salary) FROM employees WHERE department IS NOT NULL","SELECT department, AVG(salary) FROM employees HAVING department IS NOT NULL",A,The GROUP BY clause is required to group rows by department before applying the AVG() aggregate function.,Expert1,,,,,,
Q097,Database Systems,SQL Queries,"Database Systems: SQL queries (SELECT, WHERE, INSERT, UPDATE, DELETE, aggregate functions)",medium,,local,Which clause is used to filter records based on a condition that involves aggregated values?,WHERE,HAVING,ORDER BY,GROUP BY,B,"HAVING is used to filter groups after aggregation, while WHERE filters individual rows before grouping.",Expert1,,,,,,
Q098,Database Systems,SQL Queries,"Database Systems: SQL queries (SELECT, WHERE, INSERT, UPDATE, DELETE, aggregate functions)",medium,,local,Which INSERT statement correctly adds a new row to the 'students' table using a subquery?,"INSERT INTO students (id, name) VALUES (1, 'Alice')","INSERT INTO students (id, name) SELECT 1, 'Alice' FROM dual","INSERT INTO students (id, name) VALUES (SELECT 1, 'Alice')","INSERT INTO students (id, name) FROM (SELECT 1, 'Alice')",B,A subquery in INSERT must be enclosed in parentheses and match the target column count.,Expert1,,,,,,
Q099,Database Systems,SQL Queries,"Database Systems: SQL queries (SELECT, WHERE, INSERT, UPDATE, DELETE, aggregate functions)",medium,,local,Which UPDATE statement correctly modifies the 'status' column for all orders with a total amount over 1000?,UPDATE orders SET status = 'PAID' WHERE total > 1000,UPDATE orders SET status = 'PAID' HAVING total > 1000,UPDATE orders SET status = 'PAID' ORDER BY total DESC,UPDATE orders SET status = 'PAID' FROM orders WHERE total > 1000,A,"The WHERE clause filters rows for update, while HAVING is used with grouped data in SELECT.",Expert1,,,,,,
Q100,Database Systems,SQL Queries,"Database Systems: SQL queries (SELECT, WHERE, INSERT, UPDATE, DELETE, aggregate functions)",medium,,local,Which DELETE statement correctly removes all records from the 'logs' table where the timestamp is older than 7 days?,DELETE FROM logs WHERE timestamp < CURRENT_DATE - INTERVAL '7 days',DELETE FROM logs WHERE timestamp < CURRENT_DATE + INTERVAL '7 days',DELETE FROM logs WHERE timestamp > CURRENT_DATE - INTERVAL '7 days',DELETE FROM logs WHERE timestamp = CURRENT_DATE - INTERVAL '7 days',A,The condition filters timestamps older than 7 days using date arithmetic with INTERVAL.,Expert1,,,,,,
Q101,Database Systems,Joins,"Database Systems: SQL joins (INNER, LEFT, RIGHT, FULL, multiple tables, join conditions)",hard,,local,"Given tables Employees (EmployeeID, Name) and Departments (DepartmentID, EmployeeID, DeptName), which query correctly retrieves all employees along with their department names, including employees without departments?","SELECT E.Name, D.DeptName FROM Employees E INNER JOIN Departments D ON E.EmployeeID = D.EmployeeID","SELECT E.Name, D.DeptName FROM Employees E LEFT JOIN Departments D ON E.EmployeeID = D.EmployeeID","SELECT E.Name, D.DeptName FROM Employees E RIGHT JOIN Departments D ON E.EmployeeID = D.EmployeeID","SELECT E.Name, D.Dept, D.DeptName FROM Employees E FULL JOIN Departments D ON E.EmployeeID = D.EmployeeID",B,"LEFT JOIN ensures all employees are included, even if they have no matching department record.",Expert1,,,,,,
Q102,Database Systems,Joins,"Database Systems: SQL joins (INNER, LEFT, RIGHT, FULL, multiple tables, join conditions)",hard,,local,"Which join type would return all rows from both tables, with NULLs in places where there are no matches?",INNER JOIN,LEFT JOIN,RIGHT JOIN,FULL OUTER JOIN,D,"FULL OUTER JOIN combines the results of both LEFT and RIGHT JOINs, returning all rows from both tables.",Expert1,,,,,,
Q103,Database Systems,Joins,"Database Systems: SQL joins (INNER, LEFT, RIGHT, FULL, multiple tables, join conditions)",hard,,local,"Consider two tables: Customers (CustomerID, Name) and Orders (OrderID, CustomerID, Total). Which query would return all customers and their total orders, including customers with no orders?","SELECT C.Name, O.Total FROM Customers C INNER JOIN Orders O ON C.CustomerID = O.CustomerID","SELECT C.Name, O.Total FROM Customers C LEFT JOIN Orders O ON C.CustomerID = O.CustomerID","SELECT C.Name, O.Total FROM Customers C RIGHT JOIN Orders O ON C.CustomerID = O.CustomerID","SELECT C.Name, O.Total FROM Customers C FULL JOIN Orders O ON C.CustomerID = O.CustomerID",B,"LEFT JOIN ensures all customers are included, even if they have no associated orders.",Expert1,,,,,,
Q104,Database Systems,Joins,"Database Systems: SQL joins (INNER, LEFT, RIGHT, FULL, multiple tables, join conditions)",hard,,local,"When joining three tables (A, B, C) with conditions A.id = B.id AND B.id = C.id, which statement accurately describes the result set?","Returns rows where A, B, and C all have matching id values","Returns all rows from A and B, ignoring C","Returns rows where only A and B match, ignoring C","Returns rows where A and C match, but B is excluded",A,All three tables must have matching id values for a row to be included in the result.,Expert1,,,,,,
Q105,Database Systems,Joins,"Database Systems: SQL joins (INNER, LEFT, RIGHT, FULL, multiple tables, join conditions)",hard,,local,"Which join condition would produce a result set containing all rows from table A and matching rows from table B, with NULLs for non-matching rows in B?",A.id = B.id,A.id IS NULL AND B.id IS NULL,A.id = B.id OR A.id IS NULL,A.id = B.id OR B.id IS NULL,D,"The condition ensures all rows from A are included, with B's non-matching rows represented as NULL.",Expert1,,,,,,
